id,order_no,order_date,customer_id,product_id,quantity,unit_price,revenue,profit
20615,561398,2026-04-18,2847,798,24,0.29,6.96,2.09
20616,561398,2026-04-18,2847,127,10,0.85,8.5,4.25
20617,561398,2026-04-18,2847,1870,12,1.65,19.8,7.92
20618,561398,2026-04-18,2847,795,24,0.55,13.2,3.96
20619,561398,2026-04-18,2847,796,24,0.55,13.2,3.96
20620,561430,2026-04-18,1826,946,8,2.95,23.6,11.8
20621,561430,2026-04-18,1826,1336,36,0.19,6.84,2.05
20622,561430,2026-04-18,1826,921,12,1.45,17.4,5.22
20623,561430,2026-04-18,1826,133,10,1.65,16.5,6.27
20624,561430,2026-04-18,1826,6,20,0.42,8.4,3.36
20625,561463,2026-04-18,1407,2394,1,7.95,7.95,3.58
20626,561463,2026-04-18,1407,358,1,9.95,9.95,2.98
20627,561463,2026-04-18,1407,856,4,3.75,15.0,5.7
20628,561465,2026-04-18,2648,1577,1,1.95,1.95,0.64
20629,561465,2026-04-18,2648,1110,1,2.95,2.95,1.03
20630,561465,2026-04-18,2648,752,48,0.65,31.2,14.04
20631,561465,2026-04-18,2648,751,48,0.65,31.2,9.36
20632,561466,2026-04-18,3142,2580,1,2.55,2.55,0.76
20633,561466,2026-04-18,3142,2694,12,1.25,15.0,6.75
20634,561467,2026-04-18,1098,668,1,5.95,5.95,2.68
20635,561468,2026-04-18,272,371,30,0.85,25.5,9.69
20636,561468,2026-04-18,272,1850,12,1.25,15.0,4.5
20637,561470,2026-04-18,136,919,3,4.95,14.85,5.64
20638,561471,2026-04-18,1654,2536,48,0.29,13.92,4.18
20639,561471,2026-04-18,1654,1129,20,1.65,33.0,12.54
20640,561471,2026-04-18,1654,1658,12,3.75,45.0,15.75
20641,561471,2026-04-18,1654,1890,20,1.65,33.0,12.54
20642,561472,2026-04-18,1654,1879,12,1.45,17.4,7.83
20643,561473,2026-04-18,1761,130,10,1.65,16.5,6.27
20644,561473,2026-04-18,1761,330,12,2.55,30.6,13.77
20645,561485,2026-04-18,3514,1694,1,0.42,0.42,0.17
20646,561485,2026-04-18,3514,1902,1,0.83,0.83,0.37
20647,561485,2026-04-18,3514,2366,2,4.95,9.9,2.97
20648,561488,2026-04-18,2741,1884,10,2.08,20.8,8.32
20649,561488,2026-04-18,2741,2843,10,2.08,20.8,10.4
20650,561502,2026-04-18,1265,1329,12,0.85,10.2,4.59
20651,561502,2026-04-18,1265,2743,12,1.25,15.0,5.7
20652,561502,2026-04-18,1265,1563,6,3.25,19.5,7.41
20653,561502,2026-04-18,1265,1992,12,2.1,25.2,7.56
20654,561502,2026-04-18,1265,1547,4,4.65,18.6,7.07
20655,561502,2026-04-18,1265,2856,6,2.95,17.7,7.43
20656,561502,2026-04-18,1265,1936,12,1.25,15.0,6.75
20657,561502,2026-04-18,1265,2013,10,2.08,20.8,10.4
20658,561507,2026-04-18,38,131,10,1.65,16.5,6.27
20659,561507,2026-04-18,38,1078,6,2.95,17.7,6.19
20660,561507,2026-04-18,38,1371,12,1.45,17.4,5.22
20661,561507,2026-04-18,38,1887,10,1.65,16.5,6.27
20662,561507,2026-04-18,38,1369,12,1.45,17.4,5.22
20663,561512,2026-04-18,1413,2614,2,2.95,5.9,2.95
20664,561512,2026-04-18,1413,1205,1,1.65,1.65,0.74
20665,561512,2026-04-18,1413,2616,8,0.42,3.36,1.28
20666,561514,2026-04-18,1278,1924,4,4.95,19.8,7.52
20667,561514,2026-04-18,1278,927,6,1.95,11.7,3.51
20668,561514,2026-04-18,1278,1667,12,1.45,17.4,7.31
20669,561517,2026-04-18,3750,2366,16,4.95,79.2,23.76
20670,561517,2026-04-18,3750,368,12,1.25,15.0,5.25
20671,561517,2026-04-18,3750,1131,20,2.08,41.6,20.8
20672,561517,2026-04-18,3750,1884,10,2.08,20.8,8.32
20673,561517,2026-04-18,3750,2760,12,1.25,15.0,5.25
20674,561519,2026-04-18,3535,819,12,0.42,5.04,2.02
20675,561519,2026-04-18,3535,868,1,2.95,2.95,0.88
20676,561519,2026-04-18,3535,1278,1,1.45,1.45,0.44
20677,561519,2026-04-18,3535,1225,1,0.85,0.85,0.34
20678,561519,2026-04-18,3535,918,1,4.95,4.95,1.88
20679,561519,2026-04-18,3535,1953,1,7.95,7.95,3.58
20680,561519,2026-04-18,3535,1279,1,3.75,3.75,1.12
20681,561520,2026-04-18,3535,735,1,0.85,0.85,0.26
20682,561521,2026-04-18,3535,2761,2,4.65,9.3,4.19
20683,561521,2026-04-18,3535,2740,13,1.65,21.45,6.44
20684,561521,2026-04-18,3535,2762,2,4.65,9.3,4.19
20685,561522,2026-04-18,3535,1118,1,4.25,4.25,1.7
20686,561529,2026-04-19,460,1389,6,2.95,17.7,6.73
20687,561531,2026-04-19,1300,776,20,1.65,33.0,16.5
20688,561532,2026-04-19,1749,1690,120,1.06,127.2,38.16
20689,561532,2026-04-19,1749,1658,72,3.75,270.0,94.5
20690,561533,2026-04-19,2783,1499,12,6.75,81.0,24.3
20691,561533,2026-04-19,2783,1446,24,3.75,90.0,40.5
20692,561534,2026-04-19,1267,1703,3,16.95,50.85,20.34
20693,561534,2026-04-19,1267,1223,12,1.65,19.8,5.94
20694,561534,2026-04-19,1267,2506,6,2.95,17.7,7.96
20695,561534,2026-04-19,1267,714,12,1.69,20.28,6.08
20696,561534,2026-04-19,1267,1173,8,1.95,15.6,4.68
20697,561534,2026-04-19,1267,1806,12,0.83,9.96,4.98
20698,561534,2026-04-19,1267,818,12,0.42,5.04,2.02
20699,561537,2026-04-19,986,1745,2,8.25,16.5,4.95
20700,561542,2026-04-19,1779,1812,12,4.95,59.4,17.82
20701,561542,2026-04-19,1779,1765,24,1.25,30.0,9.0
20702,561584,2026-04-19,783,1205,12,1.65,19.8,8.91
20703,561585,2026-04-19,901,1286,12,1.65,19.8,5.94
20704,561585,2026-04-19,901,796,24,0.55,13.2,3.96
20705,561595,2026-04-19,368,1461,96,0.85,81.6,24.48
20706,561595,2026-04-19,368,1966,12,1.65,19.8,8.91
20707,561595,2026-04-19,368,2843,10,2.08,20.8,10.4
20708,561595,2026-04-19,368,920,12,2.1,25.2,7.56
20709,561595,2026-04-19,368,2830,6,12.75,76.5,34.43
20710,561595,2026-04-19,368,944,12,5.95,71.4,32.13
20711,561597,2026-04-19,368,352,12,1.45,17.4,5.22
20712,561599,2026-04-19,368,1953,6,7.95,47.7,21.47
20713,561600,2026-04-19,2274,1878,2,1.45,2.9,1.16
20714,561600,2026-04-19,2274,1976,3,0.55,1.65,0.49
20715,561600,2026-04-19,2274,1097,3,0.85,2.55,0.97
20716,561600,2026-04-19,2274,1128,4,1.65,6.6,2.51
20717,561600,2026-04-19,2274,2856,3,2.95,8.85,3.72
20718,561600,2026-04-19,2274,316,2,1.95,3.9,1.95
20719,561600,2026-04-19,2274,1919,2,4.15,8.3,2.49
20720,561600,2026-04-19,2274,6,10,0.42,4.2,1.68
20721,561600,2026-04-19,2274,796,3,0.55,1.65,0.49
20722,561603,2026-04-19,1618,1442,3,4.95,14.85,4.46
20723,561603,2026-04-19,1618,1744,4,8.25,33.0,9.9
20724,561605,2026-04-19,1022,1558,1,16.95,16.95,5.08
20725,561610,2026-04-19,2404,280,24,0.19,4.56,1.73
20726,561610,2026-04-19,2404,1157,24,0.85,20.4,6.12
20727,561611,2026-04-19,3602,1582,2,1.95,3.9,1.29
20728,561611,2026-04-19,3602,1579,2,1.95,3.9,1.29
20729,561614,2026-04-19,987,964,2,8.5,17.0,7.65
20730,561614,2026-04-19,987,2843,10,2.08,20.8,10.4
20731,561614,2026-04-19,987,2506,18,2.95,53.1,23.9
20732,561614,2026-04-19,987,2014,12,1.25,15.0,4.5
20733,561614,2026-04-19,987,2393,2,7.95,15.9,7.16
20734,561614,2026-04-19,987,1985,2,9.95,19.9,8.96
20735,561614,2026-04-19,987,1355,12,1.95,23.4,8.89
20736,561615,2026-04-19,648,1708,4,3.95,15.8,6.0
20737,561615,2026-04-19,648,1977,24,0.55,13.2,5.28
20738,561615,2026-04-19,648,1959,8,1.25,10.0,3.8
20739,561615,2026-04-19,648,1958,8,1.25,10.0,3.8
20740,561617,2026-04-19,3757,1222,1,9.95,9.95,3.28
20741,561617,2026-04-19,3757,754,12,2.1,25.2,11.34
20742,561617,2026-04-19,3757,612,12,1.25,15.0,5.25
20743,561617,2026-04-19,3757,1114,2,7.95,15.9,7.16
20744,561618,2026-04-19,3717,922,12,2.1,25.2,7.56
20745,561625,2026-04-19,2902,1139,48,0.39,18.72,8.42
20746,561625,2026-04-19,2902,1138,48,0.39,18.72,8.42
20747,561625,2026-04-19,2902,1887,10,1.65,16.5,6.27
20748,561625,2026-04-19,2902,131,20,1.65,33.0,12.54
20749,561625,2026-04-19,2902,2014,12,1.25,15.0,4.5
20750,561625,2026-04-19,2902,1337,72,0.19,13.68,4.1
20751,561626,2026-04-19,1645,1262,2,0.42,0.84,0.25
20752,561626,2026-04-19,1645,221,6,0.65,3.9,1.56
20753,561626,2026-04-19,1645,1128,2,1.65,3.3,1.25
20754,561626,2026-04-19,1645,1991,2,2.95,5.9,2.66
20755,561626,2026-04-19,1645,250,1,0.95,0.95,0.28
20756,561626,2026-04-19,1645,229,7,0.85,5.95,2.38
20757,561626,2026-04-19,1645,1921,3,4.15,12.45,3.73
20758,561626,2026-04-19,1645,1266,2,0.42,0.84,0.25
20759,561626,2026-04-19,1645,1967,2,4.95,9.9,2.97
20760,561627,2026-04-19,84,1283,12,1.65,19.8,5.94
20761,561627,2026-04-19,84,632,12,0.85,10.2,5.1
20762,561627,2026-04-19,84,1329,12,0.85,10.2,4.59
20763,561627,2026-04-19,84,1074,12,0.85,10.2,4.59
20764,561627,2026-04-19,84,1184,6,2.95,17.7,7.08
20765,561631,2026-04-19,1654,1975,12,1.45,17.4,5.22
20766,561631,2026-04-19,1654,1853,12,1.65,19.8,7.52
20767,561632,2026-04-19,2123,2011,4,8.5,34.0,15.3
20768,561632,2026-04-19,2123,519,25,0.42,10.5,4.2
20769,561633,2026-04-19,3583,1926,192,4.15,796.8,239.04
20770,561642,2026-04-19,3593,1602,3,2.95,8.85,2.66
20771,561642,2026-04-19,3593,330,3,2.55,7.65,3.44
20772,561642,2026-04-19,3593,1917,2,2.89,5.78,2.02
20773,561643,2026-04-19,2320,1195,48,2.55,122.4,55.08
20774,561644,2026-04-19,2377,2885,96,1.66,159.36,47.81
20775,561644,2026-04-19,2377,2489,48,4.95,237.6,99.79
20776,561645,2026-04-19,1654,1976,24,0.55,13.2,3.96
20777,561645,2026-04-19,1654,1678,48,1.45,69.6,20.88
20778,561645,2026-04-19,1654,965,12,7.65,91.8,41.31
20779,561645,2026-04-19,1654,1677,72,1.25,90.0,22.5
20780,561645,2026-04-19,1654,964,12,7.65,91.8,41.31
20781,561647,2026-04-19,661,1968,18,3.75,67.5,20.25
20782,561647,2026-04-19,661,896,36,3.39,122.04,46.38
20783,561647,2026-04-19,661,410,96,0.64,61.44,25.8
20784,561648,2026-04-19,2195,2294,12,0.39,4.68,1.78
20785,561648,2026-04-19,2195,2866,2,0.79,1.58,0.71
20786,561648,2026-04-19,2195,2259,5,0.83,4.15,1.66
20787,561650,2026-04-19,1923,834,25,0.42,10.5,4.2
20788,561650,2026-04-19,1923,2819,12,1.25,15.0,6.0
20789,561653,2026-04-19,1072,2704,12,1.95,23.4,11.7
20790,561653,2026-04-19,1072,977,12,0.83,9.96,3.98
20791,561654,2026-04-19,1691,1607,12,0.85,10.2,3.06
20792,561654,2026-04-19,1691,275,12,0.85,10.2,3.06
20793,561654,2026-04-19,1691,1492,12,1.25,15.0,5.25
20794,561654,2026-04-19,1691,1490,12,1.25,15.0,5.25
20795,561655,2026-04-19,3677,961,324,2.31,748.44,299.38
20796,561656,2026-04-19,3040,1114,2,7.95,15.9,7.16
20797,561656,2026-04-19,3040,18,3,5.95,17.85,5.89
20798,561658,2026-04-19,299,122,1,2.08,2.08,1.04
20799,561658,2026-04-19,299,202,1,1.95,1.95,0.68
20800,561658,2026-04-19,299,2681,1,12.75,12.75,3.82
20801,561658,2026-04-19,299,2348,1,0.39,0.39,0.12
20802,561658,2026-04-19,299,25,24,0.21,5.04,1.26
20803,561658,2026-04-19,299,249,1,2.08,2.08,0.62
20804,561658,2026-04-19,299,716,1,10.95,10.95,3.28
20805,561658,2026-04-19,299,1772,1,3.75,3.75,1.58
20806,561658,2026-04-19,299,566,1,1.25,1.25,0.44
20807,561658,2026-04-19,299,1941,1,1.45,1.45,0.44
20808,561659,2026-04-19,3271,2507,96,1.7,163.2,73.44
20809,561661,2026-04-19,299,2258,1,1.25,1.25,0.5
20810,561661,2026-04-19,299,384,1,3.25,3.25,0.98
20811,561662,2026-04-19,45,3072,2,15.0,30.0,12.0
20812,561664,2026-04-19,1835,1878,48,1.25,60.0,24.0
20813,561670,2026-04-19,3221,1808,6,1.25,7.5,2.85
20814,561670,2026-04-19,3221,2821,6,1.25,7.5,2.62
20815,561671,2026-04-19,350,1264,192,0.27,51.84,15.55
20816,561678,2026-04-19,3575,314,1,1.25,1.25,0.62
20817,561678,2026-04-19,3575,1216,6,1.25,7.5,2.85
20818,561679,2026-04-19,1871,1080,10,2.95,29.5,10.32
20819,561679,2026-04-19,1871,1078,10,2.95,29.5,10.32
20820,561679,2026-04-19,1871,130,10,1.65,16.5,6.27
20821,561685,2026-04-19,1271,122,10,2.08,20.8,10.4
20822,561685,2026-04-19,1271,131,10,1.65,16.5,6.27
20823,561686,2026-04-20,543,1795,2,5.75,11.5,4.02
20824,561688,2026-04-20,1324,1442,32,4.25,136.0,40.8
20825,561689,2026-04-20,2321,1159,24,0.42,10.08,3.02
20826,561689,2026-04-20,2321,1362,2,8.5,17.0,5.1
20827,561690,2026-04-20,990,1128,10,1.65,16.5,6.27
20828,561690,2026-04-20,990,1897,12,1.25,15.0,6.75
20829,561690,2026-04-20,990,841,8,1.65,13.2,3.96
20830,561690,2026-04-20,990,1936,12,1.25,15.0,6.75
20831,561692,2026-04-20,1163,963,2,8.5,17.0,7.65
20832,561693,2026-04-20,1791,1429,25,0.42,10.5,4.2
20833,561693,2026-04-20,1791,2537,1,39.95,39.95,13.98
20834,561694,2026-04-20,2454,1351,2,8.5,17.0,6.46
20835,561695,2026-04-20,1074,1155,12,1.45,17.4,5.22
20836,561695,2026-04-20,1074,2765,12,1.45,17.4,7.83
20837,561698,2026-04-20,2338,1784,12,1.65,19.8,5.94
20838,561698,2026-04-20,2338,1803,12,0.62,7.44,2.23
20839,561698,2026-04-20,2338,1421,24,2.55,61.2,23.26
20840,561700,2026-04-20,1545,1725,12,1.65,19.8,6.93
20841,561702,2026-04-20,1813,1953,2,7.95,15.9,7.16
20842,561702,2026-04-20,1813,1114,2,7.95,15.9,7.16
20843,561704,2026-04-20,1459,1107,1,2.95,2.95,1.12
20844,561704,2026-04-20,1459,328,1,1.45,1.45,0.65
20845,561705,2026-04-20,1543,772,20,2.08,41.6,20.8
20846,561705,2026-04-20,1543,206,24,2.95,70.8,26.9
20847,561705,2026-04-20,1543,1962,24,0.83,19.92,7.57
20848,561706,2026-04-20,1543,1450,4,3.75,15.0,6.75
20849,561709,2026-04-20,3487,431,2,3.95,7.9,3.16
20850,561709,2026-04-20,3487,321,3,0.39,1.17,0.53
20851,561710,2026-04-20,960,2506,2,2.95,5.9,2.66
20852,561710,2026-04-20,960,945,1,8.5,8.5,3.82
20853,561710,2026-04-20,960,1093,3,0.75,2.25,1.01
20854,561710,2026-04-20,960,1483,1,14.95,14.95,5.68
20855,561710,2026-04-20,960,2315,1,3.75,3.75,1.58
20856,561710,2026-04-20,960,2943,1,0.85,0.85,0.36
20857,561711,2026-04-20,700,1288,24,1.25,30.0,9.0
20858,561711,2026-04-20,700,1875,8,2.25,18.0,6.3
20859,561711,2026-04-20,700,1859,8,2.25,18.0,6.3
20860,561711,2026-04-20,700,1870,24,1.65,39.6,15.84
20861,561711,2026-04-20,700,1224,24,0.42,10.08,3.02
20862,561711,2026-04-20,700,1284,12,1.65,19.8,5.94
20863,561712,2026-04-20,1387,1282,2,1.65,3.3,0.99
20864,561712,2026-04-20,1387,550,2,2.55,5.1,1.94
20865,561712,2026-04-20,1387,1195,6,2.95,17.7,7.96
20866,561712,2026-04-20,1387,1890,1,1.65,1.65,0.63
20867,561712,2026-04-20,1387,655,4,2.95,11.8,4.96
20868,561712,2026-04-20,1387,128,2,0.85,1.7,0.85
20869,561719,2026-04-20,3315,283,60,0.85,51.0,19.38
20870,561743,2026-04-20,506,1830,24,1.45,34.8,15.66
20871,561750,2026-04-20,2966,926,6,2.1,12.6,4.16
20872,561750,2026-04-20,2966,1880,10,2.08,20.8,10.4
20873,561773,2026-04-20,3514,1880,1,2.08,2.08,1.04
20874,561773,2026-04-20,3514,1228,1,1.25,1.25,0.38
20875,561773,2026-04-20,3514,641,1,2.55,2.55,1.02
20876,561773,2026-04-20,3514,747,1,1.25,1.25,0.41
20877,561773,2026-04-20,3514,903,1,9.95,9.95,3.98
20878,561773,2026-04-20,3514,2398,12,0.39,4.68,1.97
20879,561773,2026-04-20,3514,1886,1,0.85,0.85,0.34
20880,561773,2026-04-20,3514,1690,2,1.25,2.5,0.75
20881,561774,2026-04-20,2821,130,8,1.65,13.2,5.02
20882,561774,2026-04-20,2821,1979,36,0.42,15.12,4.54
20883,561774,2026-04-20,2821,1600,5,3.25,16.25,6.18
20884,561774,2026-04-20,2821,1381,2,1.95,3.9,1.48
20885,561794,2026-04-20,404,1976,24,0.55,13.2,3.96
20886,561794,2026-04-20,404,316,8,1.95,15.6,7.8
20887,561794,2026-04-20,404,806,12,0.85,10.2,3.06
20888,561795,2026-04-20,278,804,12,0.65,7.8,2.96
20889,561795,2026-04-20,278,1095,12,0.85,10.2,3.88
20890,561795,2026-04-20,278,1921,6,4.15,24.9,7.47
20891,561795,2026-04-20,278,2487,12,0.85,10.2,3.06
20892,561795,2026-04-20,278,349,12,1.65,19.8,5.94
20893,561795,2026-04-20,278,2366,4,4.95,19.8,5.94
20894,561795,2026-04-20,278,1171,6,1.95,11.7,3.86
20895,561795,2026-04-20,278,1595,6,3.25,19.5,7.41
20896,561795,2026-04-20,278,634,4,4.95,19.8,9.9
20897,561795,2026-04-20,278,795,24,0.55,13.2,3.96
20898,561796,2026-04-20,537,1297,4,3.75,15.0,6.75
20899,561797,2026-04-20,563,1128,30,1.65,49.5,18.81
20900,561797,2026-04-20,563,779,10,1.65,16.5,8.25
20901,561797,2026-04-20,563,1883,10,2.08,20.8,8.32
20902,561798,2026-04-20,1654,326,36,1.69,60.84,27.38
20903,561798,2026-04-20,1654,1797,8,7.5,60.0,21.0
20904,561798,2026-04-20,1654,1420,6,2.95,17.7,6.73
20905,561798,2026-04-20,1654,354,24,0.55,13.2,3.96
20906,561798,2026-04-20,1654,1162,4,12.75,51.0,15.3
20907,561799,2026-04-20,2213,1722,6,1.65,9.9,3.46
20908,561799,2026-04-20,2213,1108,6,2.95,17.7,6.19
20909,561800,2026-04-20,1052,1849,12,0.83,9.96,3.49
20910,561801,2026-04-20,441,1890,10,1.65,16.5,6.27
20911,561804,2026-04-20,1193,1883,10,2.08,20.8,8.32
20912,561806,2026-04-20,357,1885,10,0.85,8.5,4.25
20913,561808,2026-04-20,783,129,10,0.85,8.5,4.25
20914,561808,2026-04-20,783,1882,10,2.08,20.8,8.32
20915,561817,2026-04-20,404,2713,24,1.69,40.56,18.25
20916,561818,2026-04-20,2854,655,1,2.95,2.95,1.24
20917,561819,2026-04-20,1024,2856,12,2.95,35.4,14.87
20918,561857,2026-04-20,456,2767,24,0.55,13.2,3.96
20919,561859,2026-04-20,3465,2726,5,0.79,3.95,1.78
20920,561860,2026-04-20,3615,2467,12,0.85,10.2,3.88
20921,561860,2026-04-20,3615,2348,2,0.39,0.78,0.23
20922,561862,2026-04-22,2079,1259,1,12.75,12.75,3.82
20923,561863,2026-04-22,3430,2357,24,1.65,39.6,11.88
20924,561863,2026-04-22,3430,228,12,0.85,10.2,4.08
20925,561865,2026-04-22,2079,206,64,2.55,163.2,62.02
20926,561865,2026-04-22,2079,2856,32,2.55,81.6,34.27
20927,561867,2026-04-22,2957,1881,7,2.08,14.56,7.28
20928,561867,2026-04-22,2957,129,4,0.85,3.4,1.7
20929,561867,2026-04-22,2957,126,1,1.25,1.25,0.62
20930,561867,2026-04-22,2957,739,1,0.65,0.65,0.2
20931,561867,2026-04-22,2957,1028,1,2.95,2.95,0.88
20932,561867,2026-04-22,2957,1696,3,0.42,1.26,0.5
20933,561867,2026-04-22,2957,738,1,0.65,0.65,0.2
20934,561867,2026-04-22,2957,978,1,0.83,0.83,0.33
20935,561868,2026-04-22,2881,1131,2,2.08,4.16,2.08
20936,561868,2026-04-22,2881,329,1,2.08,2.08,0.94
20937,561868,2026-04-22,2881,2370,5,0.75,3.75,1.24
20938,561868,2026-04-22,2881,38,2,0.65,1.3,0.52
20939,561868,2026-04-22,2881,1064,1,2.95,2.95,1.12
20940,561869,2026-04-22,2845,963,1,8.5,8.5,3.82
20941,561869,2026-04-22,2845,1129,1,1.65,1.65,0.63
20942,561869,2026-04-22,2845,2835,2,0.39,0.78,0.35
20943,561870,2026-04-22,1654,794,24,0.55,13.2,3.96
20944,561870,2026-04-22,1654,354,24,0.55,13.2,3.96
20945,561870,2026-04-22,1654,1195,6,2.95,17.7,7.96
20946,561870,2026-04-22,1654,2714,3,7.5,22.5,6.75
20947,561870,2026-04-22,1654,1054,6,2.55,15.3,5.81
20948,561870,2026-04-22,1654,359,6,3.75,22.5,6.75
20949,561870,2026-04-22,1654,797,24,0.29,6.96,2.09
20950,561871,2026-04-22,464,763,12,1.25,15.0,5.25
20951,561871,2026-04-22,464,1989,12,2.89,34.68,10.4
20952,561873,2026-04-22,645,1426,25,0.42,10.5,4.2
20953,561873,2026-04-22,645,796,1,0.55,0.55,0.16
20954,561873,2026-04-22,645,219,144,1.06,152.64,53.42
20955,561873,2026-04-22,645,800,12,0.29,3.48,1.04
20956,561873,2026-04-22,645,2562,1,2.1,2.1,0.8
20957,561874,2026-04-22,2527,1962,6,0.83,4.98,1.89
20958,561874,2026-04-22,2527,843,1,1.49,1.49,0.57
20959,561874,2026-04-22,2527,1443,2,4.95,9.9,3.96
20960,561874,2026-04-22,2527,1493,24,1.25,30.0,10.5
20961,561874,2026-04-22,2527,2646,1,0.42,0.42,0.15
20962,561875,2026-04-22,1637,1453,36,1.25,45.0,18.0
20963,561876,2026-04-22,1365,663,4,3.75,15.0,4.95
20964,561877,2026-04-22,2621,1890,10,1.65,16.5,6.27
20965,561877,2026-04-22,2621,969,200,0.72,144.0,43.2
20966,561877,2026-04-22,2621,1079,3,2.95,8.85,3.1
20967,561877,2026-04-22,2621,1881,2,2.08,4.16,2.08
20968,561877,2026-04-22,2621,797,12,0.29,3.48,1.04
20969,561877,2026-04-22,2621,550,6,2.55,15.3,5.81
20970,561879,2026-04-22,898,1955,8,0.85,6.8,2.72
20971,561879,2026-04-22,898,1954,8,0.85,6.8,2.72
20972,561879,2026-04-22,898,1793,4,6.25,25.0,10.5
20973,561879,2026-04-22,898,521,25,0.42,10.5,4.2
20974,561881,2026-04-22,2665,130,10,1.65,16.5,6.27
20975,561881,2026-04-22,2665,2502,6,2.55,15.3,6.89
20976,561882,2026-04-22,689,1348,2,11.95,23.9,8.36
20977,561882,2026-04-22,689,1754,1,49.95,49.95,14.98
20978,561882,2026-04-22,689,1277,12,1.25,15.0,4.5
20979,561882,2026-04-22,689,960,4,3.95,15.8,6.32
20980,561882,2026-04-22,689,1818,4,8.25,33.0,11.55
20981,561882,2026-04-22,689,2713,8,1.69,13.52,6.08
20982,561884,2026-04-22,2001,748,2,2.1,4.2,1.26
20983,561884,2026-04-22,2001,1969,1,1.65,1.65,0.63
20984,561884,2026-04-22,2001,1659,2,1.45,2.9,0.87
20985,561885,2026-04-22,2056,2448,1,4.25,4.25,1.49
20986,561885,2026-04-22,2056,941,1,9.95,9.95,4.48
20987,561885,2026-04-22,2056,293,4,2.95,11.8,2.95
20988,561885,2026-04-22,2056,1471,1,3.75,3.75,1.12
20989,561885,2026-04-22,2056,3000,1,5.95,5.95,2.98
20990,561885,2026-04-22,2056,261,2,0.85,1.7,0.51
20991,561887,2026-04-22,1330,977,12,0.83,9.96,3.98
20992,561888,2026-04-22,1132,2856,6,2.95,17.7,7.43
20993,561888,2026-04-22,1132,764,12,1.25,15.0,5.25
20994,561888,2026-04-22,1132,1485,8,2.95,23.6,10.62
20995,561889,2026-04-22,2231,1356,12,1.95,23.4,8.89
20996,561889,2026-04-22,2231,2751,1,12.75,12.75,4.84
20997,561890,2026-04-22,264,1965,24,1.25,30.0,11.4
20998,561890,2026-04-22,264,1963,24,0.83,19.92,7.57
20999,561890,2026-04-22,264,1442,15,4.95,74.25,22.28
21000,561890,2026-04-22,264,404,16,0.85,13.6,5.44
21001,561891,2026-04-22,1991,2453,1,4.25,4.25,1.49
21002,561891,2026-04-22,1991,2802,1,4.25,4.25,1.49
21003,561893,2026-04-22,419,876,1,0.39,0.39,0.14
21004,561893,2026-04-22,419,776,2,1.65,3.3,1.65
21005,561894,2026-04-22,1357,1239,1,4.95,4.95,1.98
21006,561894,2026-04-22,1357,1723,1,1.65,1.65,0.58
21007,561894,2026-04-22,1357,1295,1,1.45,1.45,0.44
21008,561894,2026-04-22,1357,2360,2,0.79,1.58,0.47
21009,561894,2026-04-22,1357,1141,1,0.39,0.39,0.18
21010,561894,2026-04-22,1357,1977,1,0.55,0.55,0.22
21011,561894,2026-04-22,1357,1922,1,2.08,2.08,0.62
21012,561894,2026-04-22,1357,1619,1,0.65,0.65,0.21
21013,561894,2026-04-22,1357,1724,1,1.65,1.65,0.58
21014,561894,2026-04-22,1357,1139,1,0.39,0.39,0.18
21015,561894,2026-04-22,1357,1951,1,0.83,0.83,0.37
21016,561894,2026-04-22,1357,2581,1,3.75,3.75,1.12
21017,561894,2026-04-22,1357,1526,1,2.95,2.95,1.24
21018,561894,2026-04-22,1357,2774,1,4.15,4.15,1.58
21019,561894,2026-04-22,1357,1034,1,2.1,2.1,0.84
21020,561894,2026-04-22,1357,1240,1,4.95,4.95,1.48
21021,561894,2026-04-22,1357,880,1,0.39,0.39,0.14
21022,561894,2026-04-22,1357,298,1,1.25,1.25,0.52
21023,561894,2026-04-22,1357,1669,1,2.55,2.55,0.97
21024,561894,2026-04-22,1357,221,1,0.65,0.65,0.26
21025,561896,2026-04-22,2243,1131,10,2.08,20.8,10.4
21026,561896,2026-04-22,2243,1880,10,2.08,20.8,10.4
21027,561896,2026-04-22,2243,1882,10,2.08,20.8,8.32
21028,561896,2026-04-22,2243,122,10,2.08,20.8,10.4
21029,561896,2026-04-22,2243,1080,6,2.95,17.7,6.19
21030,561896,2026-04-22,2243,1745,2,8.25,16.5,4.95
21031,561897,2026-04-22,3514,2512,1,0.55,0.55,0.14
21032,561897,2026-04-22,3514,1697,1,0.42,0.42,0.17
21033,561897,2026-04-22,3514,1606,3,0.85,2.55,0.76
21034,561898,2026-04-22,86,1283,24,1.65,39.6,11.88
21035,561898,2026-04-22,86,619,4,4.95,19.8,7.52
21036,561898,2026-04-22,86,1879,12,1.45,17.4,7.83
21037,561899,2026-04-22,3099,538,6,2.1,12.6,4.79
21038,561899,2026-04-22,3099,716,6,9.95,59.7,17.91
21039,561899,2026-04-22,3099,543,12,4.25,51.0,19.38
21040,561900,2026-04-22,2772,1388,1,2.95,2.95,1.12
21041,561900,2026-04-22,2772,1472,3,3.75,11.25,3.38
21042,561900,2026-04-22,2772,1962,8,0.83,6.64,2.52
21043,561900,2026-04-22,2772,1439,12,0.42,5.04,2.02
21044,561900,2026-04-22,2772,1850,3,1.25,3.75,1.12
21045,561900,2026-04-22,2772,1436,12,0.42,5.04,2.02
